rownames,ME,RMSE,MAE,MPE,MAPE,MASE,ACF1,PredictGroup,PredictMessage
420B06|GENUTAH,-0.04778078359584015,0.04778078359584015,0.04778078359584015,-1e38,1e38,-0,-0,420B06|GENUTAH,XGB
420B06|GOLDCST,-6.99165552681518,27.289580206177973,26.37874031912395,-1.378356997727495,1.6553153519033348,-0,-0,420B06|GOLDCST,XGB
420B06|GREENCO,4.750875560311556,20.667497038318363,20.11404025150921,0.006313566635102449,0.1849550165327496,0,0,420B06|GREENCO,XGB
420B06|GRGPEN,35.38449864565325,39.693615142454014,35.38449864565325,0.12434459760491273,0.12434459760491273,0,0,420B06|GRGPEN,XGB
420B06|GRTBY,18.469684466833883,21.70716513986155,18.469684466833883,0.17517240824106697,0.17517240824106697,0,0,420B06|GRTBY,XGB
420B06|GULFMB,11.830822029864748,13.169817869756738,11.830822029864748,0.09781376748498902,0.09781376748498902,0,0,420B06|GULFMB,XGB
420B06|GUYMD,-0.4407457994839774,3.281216572607156,3.2514804838087343,-0.21399436746356743,0.40137667975188457,-0,-0,420B06|GUYMD,XGB
420B06|GWCSPT,1.3470942155502144,8.315363478246956,8.205522954071512,0.008586803902964235,0.27237252461532185,0,0,420B06|GWCSPT,XGB
420B06|HARRISD,0.2069356047062456,1.1735588707594604,1.1551701513816397,0.0035413444758135744,0.020781972597184378,0,0,420B06|HARRISD,XGB
420B06|HOFFMAN,1.5400329336462164,7.606909786854723,7.449387563325672,0.010376907319731551,0.16588623967971722,0,0,420B06|HOFFMAN,XGB
420B06|HOLSTON,14.70044636094292,18.153663936617825,14.70044636094292,0.2625617658515599,0.2625617658515599,0,0,420B06|HOLSTON,XGB
420B06|IBKOREA,-0.04778078359584015,0.04778078359584015,0.04778078359584015,-1e38,1e38,-0,-0,420B06|IBKOREA,XGB
420B06|IHCGSO,6.604493350913685,14.55097092136052,12.965778894151185,0.07256179269888317,0.17516317242852025,0,0,420B06|IHCGSO,XGB
420B06|JACKSON,9.405032491086217,9.764316694437595,9.405032491086217,0.20959929821616996,0.20959929821616996,0,0,420B06|JACKSON,XGB
420B06|KELLEYMD,1.8823410222193502,9.796642036401563,9.614103570560303,-0.08866005661950743,0.42679077993655606,0,0,420B06|KELLEYMD,XGB
420B06|KYEAGLE,8.146624933761586,11.20225220219254,8.146624933761586,0.17113809691730655,0.17113809691730655,0,0,420B06|KYEAGLE,XGB
420B06|LAKEBEV,2.7453900895164907,3.8619875583614243,2.7453900895164907,0.059770506059579114,0.059770506059579114,0,0,420B06|LAKEBEV,XGB
420B06|LEE,40.98564503413047,46.50960741845241,40.98564503413047,0.14896263301865825,0.14896263301865825,0,0,420B06|LEE,XGB
420B06|LEGENDS,-16.00825577654666,18.268699433548072,16.00825577654666,-1.3906529289851979,1.3906529289851979,-0,-0,420B06|LEGENDS,XGB
420B06|LOVELND,-30.18358718889408,33.405756325438254,30.18358718889408,-0.5867194614004686,0.5867194614004686,-0,-0,420B06|LOVELND,XGB
420B06|MARSALA,-2.6879383040503058,2.698800401707634,2.6879383040503058,-1.1401318811654448,1.1401318811654448,-0,-0,420B06|MARSALA,XGB
420B06|MBDNY,-3.2602163432658813,8.046626194084297,7.356574100926707,-0.3400654647130601,0.47661072330175436,-0,-0,420B06|MBDNY,XGB
420B06|MEMPHIS,-21.14795933887285,21.150527843152368,21.14795933887285,-0.3426216186488257,0.3426216186488257,-0,-0,420B06|MEMPHIS,XGB
420B06|MITCHEL,-19.41810601912414,19.479603593999993,19.41810601912414,-1e38,1e38,-0,-0,420B06|MITCHEL,XGB
420B06|MITCHMD,5.763167371381769,12.900788127441215,11.5419338136453,0.05613067854918744,0.1575125459573196,0,0,420B06|MITCHMD,XGB
420B06|MOCKLER,11.999715235012332,15.481653188264854,11.999715235012332,0.2664945841446741,0.2664945841446741,0,0,420B06|MOCKLER,XGB
420B06|MONARCH,12.38690667195442,45.45675413717643,43.736495513335285,0.02255367721515142,0.2372768884574861,0,0,420B06|MONARCH,XGB
420B06|MONTCO,6.463079017008965,6.792370639147365,6.463079017008965,0.3145623306777445,0.3145623306777445,0,0,420B06|MONTCO,XGB
